Question,Label
Who would the occupation alienate?,1
Who would the occupation alienate?,1
Which country is the most dependent on Arab oil?,1
How much imported oil came from the Middle East?,1
How much imported oil came from the Middle East?,1
"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?",1
"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?",1
When did Japan release a statement to tell Israelis to withdraw from the Palestine?,1
When did Japan release a statement to tell Israelis to withdraw from the Palestine?,1
When was Japan accepted as an Arab-friendly state?,1
Which country's invasion show the insecurity of the Middle East?,1
Which country's invasion show the insecurity of the Middle East?,1
Which country's invasion show the insecurity of the Middle East?,1
Which country's invasion show the insecurity of the Middle East?,1
Which countries became dependent on US's security assurance to threats?,1
Which country's arms purchase from the US became 5 times more than Israel?,1
When did the Shah kingdom start to collapse?,1
When did the Shah kingdom start to collapse?,1
When did the Shah kingdom start to collapse?,1
When did the Wahhabi seized the Grand Mosque in Mecca?,1
Which sized cars were the least demanded cars in the crisis?,1
Which sized cars were the least demanded cars in the crisis?,1
Which country's cars became more highly sought after as they were more fuel efficient?,1
Which country's cars became more highly sought after as they were more fuel efficient?,1
Which country's cars became more highly sought after as they were more fuel efficient?,1
Which country's cars became more highly sought after as they were more fuel efficient?,1
What type of engines does the American car typically have?,1
What type of engines does the American car typically have?,1
Which country's imports became the de facto mass market leaders?,1
Which country's imports became the de facto mass market leaders?,1
Which country's imports became the de facto mass market leaders?,1
"When did Honda, Toyota and Nissan open US assembly plants?",1
"When did Honda, Toyota and Nissan open US assembly plants?",1
"When did Honda, Toyota and Nissan open US assembly plants?",1
Name a larger car that Toyota came up with as buyers lamented the small sized compacts?,1
Name a larger car that Toyota came up with as buyers lamented the small sized compacts?,1
Name an extra that was added to the production of the compacts.,1
Name an extra that was added to the production of the compacts.,1
Name an extra that was added to the production of the compacts.,1
Name a luxury division of Toyota.,1
Name a luxury division of Toyota.,1
Name a type of Toyota compact trucks?,1
Name a type of Toyota compact trucks?,1
What did Mitsubishi rename its Forte to?,1
"Mazda, Mitsubishi and Isuzu joined partnership with which American car company?",1
"Mazda, Mitsubishi and Isuzu joined partnership with which American car company?",1
"Mazda, Mitsubishi and Isuzu joined partnership with which American car company?",1
"When American car companies rolled out with their domestic replacement cars, which policy ended?",1
"When American car companies rolled out with their domestic replacement cars, which policy ended?",1
"Why did GM, Ford and Chrysler introduced fuel-efficient and small cars to the US market?",1
"Why did GM, Ford and Chrysler introduced fuel-efficient and small cars to the US market?",1
How many passengers can the Ford Fiesta accommodate?,1
How many passengers can the Ford Fiesta accommodate?,1
How many passengers can the Ford Fiesta accommodate?,1
By which year did the American cars mpg start to improve?,1
Name a luxury model that became popular in the mid-1970s.,1
Name a luxury model that became popular in the mid-1970s.,1
Which full-sized model cars were not popular?,1
Which full-sized model cars were not popular?,1
Which full-sized model cars were not popular?,1
Which full-sized model cars were not popular?,1
By which year did full sized American cars shrink to be smaller?,1
By which year did Chrysler ended its full sized luxury model?,1
Which car shows the DOT's revision of categories?,1
Which car shows the DOT's revision of categories?,1
Which car shows the DOT's revision of categories?,1
When was OPEC production of oil being surpassed?,1
Which year did the price of oil drop to $10 per barrel?,1
Which year did the price of oil drop to $10 per barrel?,1
"Why did Saudi Arabia try to increase production, and reduce profits for high cost producers?",1
"Why did Saudi Arabia try to increase production, and reduce profits for high cost producers?",1
"Why did Saudi Arabia try to increase production, and reduce profits for high cost producers?",1
"In 1979, during the oil crisis, what was the highest price of oil?",1
"In 1979, during the oil crisis, what was the highest price of oil?",1
What is European Union Law?,1
What is European Union Law?,1
What is European Union Law?,1
What are the main sources of primary law?,1
What are the main sources of primary law?,1
What are the main sources of primary law?,1
What are the secondary sources of primary law?,1
What are the secondary sources of primary law?,1
What are the two bodies that make up the European Union's legislature?,1
What are the two bodies that make up the European Union's legislature?,1
